joint 1,2,3,4,5,6,7,8,,,,,,,,,
0.295524448,0.545261838,-0.246409112,-0.596922302,-0.108525551,-0.825491668,-0.701607457,0.561928842,,,,,,,,,
0.365040768,0.661439431,-0.471882308,-0.606707194,-0.2673876,-0.72195011,-0.622561363,0.519192841,,,,,,,,,
0.485382544,0.759474321,-0.698590735,-0.620233081,-0.428677066,-0.603735913,-0.587789596,0.523335659,,,,,,,,,
0.722056196,0.834997309,-0.725790754,-0.663598623,-0.463081899,-0.511487929,-0.514676638,0.515352442,,,,,,,,,
0.711939281,0.845030851,-0.689511649,-0.709690296,-0.530237753,-0.543596712,-0.525340749,0.520911041,,,,,,,,,
0.703745204,0.839637353,-0.544790764,-0.732204764,-0.527562253,-0.575437019,-0.587821387,0.587305044,,,,,,,,,
0.700374793,0.743788592,-0.345936011,-0.677326218,-0.432005632,-0.62647314,-0.705075771,0.763981452,,,,,,,,,
0.697116767,0.493886301,-0.076791145,-0.589979126,-0.171079989,-0.699254711,-0.667005664,0.877160297,,,,,,,,,
0.70293029,0.527001064,0.227543979,-0.517666233,0.214158428,-0.670030284,-0.642609318,0.894449432,,,,,,,,,
0.667596195,0.509441314,0.433758678,-0.52328478,0.565329805,-0.696876291,-0.625015787,0.899917593,,,,,,,,,
0.564608502,0.519778293,0.531538639,-0.522897424,0.709216739,-0.681503737,-0.718574746,0.887916914,,,,,,,,,
0.489447587,0.521918914,0.576007153,-0.568164372,0.70282735,-0.671100144,-0.687277614,0.832794724,,,,,,,,,
0.493131386,0.522407294,0.548544788,-0.594119717,0.671329506,-0.678325338,-0.63758518,0.790347265,,,,,,,,,
0.562543104,0.586543088,0.42311907,-0.589026208,0.564715946,-0.68147878,-0.587176222,0.739076995,,,,,,,,,
0.658410394,0.69490712,0.227601322,-0.563350603,0.419379501,-0.624212714,-0.536913733,0.652003931,,,,,,,,,
0.686009261,0.767851952,-0.105457557,-0.574513873,0.198919888,-0.546801989,-0.557102801,0.565938142,,,,,,,,,
0.656810369,0.80911208,-0.546982827,-0.59397164,-0.071469915,-0.520389535,-0.637777465,0.52238527,,,,,,,,,
0.756670965,0.807993044,-0.748062595,-0.627187631,-0.187398993,-0.518882267,-0.552174519,0.524558178,,,,,,,,,
0.75668717,0.762008856,-0.692732594,-0.656191922,-0.223823058,-0.547471876,-0.425740426,0.528865378,,,,,,,,,
0.756512456,0.716620853,-0.524911149,-0.631788113,-0.205577564,-0.575162174,-0.349995577,0.632192237,,,,,,,,,
0.756346702,0.618292784,-0.333708295,-0.586620977,-0.130561799,-0.627908387,-0.338673133,0.817232335,,,,,,,,,
0.746435775,0.476579247,-0.095590225,-0.512600338,0.000474337,-0.667338427,-0.397106729,1.029062183,,,,,,,,,
0.742501528,0.478421278,0.208058369,-0.509088233,0.234673634,-0.637014501,-0.467042006,1.066537924,,,,,,,,,
0.743021981,0.477750381,0.448242484,-0.516744841,0.524943851,-0.667246267,-0.509678441,1.047503626,,,,,,,,,
0.680156758,0.477408718,0.564656,-0.521162082,0.709908645,-0.69894218,-0.645140977,1.00969919,,,,,,,,,
0.533078182,0.477651026,0.573826067,-0.536175109,0.705396278,-0.718552951,-0.711397119,0.96756573,,,,,,,,,
0.444740969,0.476953808,0.54783873,-0.570855115,0.700175699,-0.712118883,-0.681610394,0.93780268,,,,,,,,,
0.453527989,0.476652531,0.457093398,-0.619066911,0.69874316,-0.715179709,-0.648087612,0.895548147,,,,,,,,,
0.537685771,0.497536916,0.298391198,-0.637814869,0.614317167,-0.706215526,-0.613218452,0.857129372,,,,,,,,,
0.66795895,0.623246958,0.055009122,-0.615972007,0.441238617,-0.657097429,-0.60045022,0.788534563,,,,,,,,,
0.702538723,0.829842919,-0.342136684,-0.639412953,0.172806451,-0.576236932,-0.673133126,0.622302415,,,,,,,,,
0.700212396,0.944553324,-0.793686605,-0.653180926,-0.098393425,-0.526178463,-0.69971036,0.517183588,,,,,,,,,
0.707794419,0.988045344,-0.793247896,-0.671458796,-0.222318475,-0.600553664,-0.502440055,0.522302605,,,,,,,,,
0.702603139,0.980669646,-0.793247896,-0.748558582,-0.353500321,-0.670466838,-0.346707973,0.544208794,,,,,,,,,
0.699963225,0.889460841,-0.728957776,-0.794515979,-0.436673843,-0.683105815,-0.237690163,0.648686714,,,,,,,,,
0.698245881,0.717381637,-0.566552489,-0.770552366,-0.47385875,-0.708915534,-0.185301598,0.794659927,,,,,,,,,
0.698178492,0.541850153,-0.305651315,-0.696277894,-0.414796296,-0.759347284,-0.212206741,0.99366857,,,,,,,,,
0.698954982,0.508178706,0.086910845,-0.570802725,-0.252756867,-0.699372502,-0.321665644,1.033086557,,,,,,,,,
0.698371469,0.517520078,0.472501346,-0.508702205,-0.044420976,-0.637785461,-0.447644408,1.058138631,,,,,,,,,
0.699690872,0.52109761,0.716928756,-0.515556251,0.257375475,-0.637214715,-0.522011325,1.04525465,,,,,,,,,
0.617565263,0.510817313,0.709421161,-0.504807743,0.487461715,-0.650437089,-0.732981216,1.048126394,,,,,,,,,
0.606909658,0.518368626,0.665010937,-0.556243802,0.756399254,-0.64507117,-0.713939334,1.02540392,,,,,,,,,
0.604746141,0.588086388,0.514118857,-0.5714046,0.756826553,-0.633106051,-0.673700893,0.883514584,,,,,,,,,
0.672698352,0.696236527,0.298305856,-0.599608124,0.658643208,-0.595022797,-0.645525719,0.68498253,,,,,,,,,
0.696378393,0.814614741,-0.091577435,-0.667555976,0.390095918,-0.561540796,-0.690506164,0.479218136,,,,,,,,,
0.697571148,0.851452189,-0.528725833,-0.684464279,0.103396639,-0.508579339,-0.693241473,0.491858024,,,,,,,,,
0.712086116,0.864560852,-0.722726742,-0.712816459,-0.048799456,-0.517303946,-0.565867104,0.512165576,,,,,,,,,
0.702694993,0.826501044,-0.645969379,-0.743620945,-0.091570584,-0.542269551,-0.411082196,0.54539389,,,,,,,,,
0.699763147,0.730448801,-0.45953383,-0.697578863,-0.081119577,-0.572609827,-0.317860652,0.649111639,,,,,,,,,
0.698516716,0.581324761,-0.23115758,-0.616863946,-0.021818313,-0.582825081,-0.288814486,0.813998796,,,,,,,,,
0.690392766,0.467044911,0.031419405,-0.509807106,0.120602474,-0.603811679,-0.34014044,0.958600776,,,,,,,,,
0.663451772,0.47175178,0.286071131,-0.519267935,0.383739997,-0.645730527,-0.393841785,0.972359855,,,,,,,,,
0.632703386,0.473948965,0.500053375,-0.507528901,0.653631013,-0.666100447,-0.481110055,0.972483746,,,,,,,,,
0.452355353,0.475403417,0.498206026,-0.521149869,0.679022546,-0.696655924,-0.779545689,0.943704013,,,,,,,,,
0.372111673,0.475388051,0.556183864,-0.528359907,0.717577192,-0.720582017,-0.779584193,0.91291548,,,,,,,,,
0.32536683,0.474897479,0.543857059,-0.569668335,0.706438758,-0.749215734,-0.728390055,0.902640108,,,,,,,,,
0.339986364,0.473221427,0.446446031,-0.616005457,0.624484699,-0.752475639,-0.65996459,0.884945618,,,,,,,,,
0.387992679,0.537878541,0.227914208,-0.613249678,0.443791095,-0.733699063,-0.609606556,0.827223488,,,,,,,,,
0.404691539,0.694663728,-0.155419888,-0.580165141,0.159612387,-0.673481112,-0.637186299,0.700472786,,,,,,,,,
0.444273997,0.791430089,-0.506641304,-0.6104961,-0.077503282,-0.549766888,-0.642224925,0.570948277,,,,,,,,,
0.585456381,0.831036568,-0.774581148,-0.676248866,-0.212180871,-0.517039261,-0.559891099,0.520494903,,,,,,,,,
0.771636504,0.768455721,-0.770046199,-0.70376323,-0.23021962,-0.567749689,-0.396009025,0.541017435,,,,,,,,,
0.771470479,0.66378211,-0.636113026,-0.677889647,-0.251461014,-0.603241702,-0.320827716,0.647916664,,,,,,,,,
0.771399755,0.542876009,-0.407207637,-0.633275028,-0.165514479,-0.652253839,-0.267977086,0.835912279,,,,,,,,,
0.771396595,0.514906877,-0.077939171,-0.599939099,0.041624126,-0.686864259,-0.293272956,0.99953058,,,,,,,,,
0.77086806,0.520323615,0.295321582,-0.511644218,0.267988333,-0.652146341,-0.39792973,1.046899202,,,,,,,,,
0.748459931,0.522727718,0.533312183,-0.514207407,0.55411255,-0.701844213,-0.463079802,1.04168225,,,,,,,,,
0.674618945,0.516240031,0.645466348,-0.521511457,0.748683946,-0.747715379,-0.679233266,1.059253112,,,,,,,,,
0.562919929,0.520596119,0.697629516,-0.53649153,0.756760166,-0.749154985,-0.785822057,1.024565354,,,,,,,,,
0.494527323,0.522183189,0.699056577,-0.553158785,0.752548443,-0.743456293,-0.766676233,0.956117566,,,,,,,,,
0.504592654,0.522594241,0.622651472,-0.579141407,0.752951735,-0.747716125,-0.69864473,0.904278235,,,,,,,,,
0.543651168,0.561487954,0.459156013,-0.578408398,0.645277871,-0.740406733,-0.635156816,0.834683562,,,,,,,,,
0.588805991,0.700220334,0.158142602,-0.571930419,0.408264465,-0.694827362,-0.614590398,0.698488338,,,,,,,,,
0.619011804,0.796766163,-0.213913915,-0.596048844,0.15271304,-0.596751322,-0.589299243,0.51784252,,,,,,,,,
0.691938715,0.864238154,-0.636294769,-0.593387282,-0.13241688,-0.495681808,-0.580976201,0.536630843,,,,,,,,,
0.712932734,0.863175998,-0.741095074,-0.63863406,-0.211382575,-0.530855772,-0.423671912,0.54054106,,,,,,,,,
0.703883428,0.821492242,-0.703373281,-0.707263963,-0.25570351,-0.572206058,-0.309914605,0.569084733,,,,,,,,,
0.700326932,0.72719848,-0.50263441,-0.682645306,-0.231952165,-0.586068326,-0.22891393,0.705615895,,,,,,,,,
0.699019721,0.588209231,-0.266641828,-0.633357543,-0.115471978,-0.627837798,-0.195209082,0.933263029,,,,,,,,,
0.692247054,0.499643775,0.04983874,-0.554058998,0.103215993,-0.671581697,-0.257045268,1.021323945,,,,,,,,,
0.700391678,0.514637568,0.3752941,-0.507750623,0.381279,-0.675653309,-0.352284618,1.042570609,,,,,,,,,
0.698127303,0.5220078,0.608793321,-0.522851274,0.668314947,-0.695121807,-0.458543276,1.025513283,,,,,,,,,
0.587746134,0.522987987,0.625938722,-0.530794659,0.706916877,-0.718730306,-0.717924559,1.001518161,,,,,,,,,
0.536155657,0.523246736,0.612587586,-0.588662775,0.701780084,-0.731739107,-0.672942832,0.966862788,,,,,,,,,
0.522592442,0.523380103,0.497411055,-0.635764378,0.670473581,-0.751843503,-0.598835224,0.918758099,,,,,,,,,
0.592599561,0.593403773,0.324313394,-0.615978565,0.560346486,-0.75747782,-0.515948748,0.863700722,,,,,,,,,
0.684696117,0.728166006,0.060687018,-0.594024103,0.332996585,-0.68101079,-0.46762428,0.762245812,,,,,,,,,
0.693569868,0.820700539,-0.322301884,-0.623816877,0.042307578,-0.559637365,-0.49239338,0.616639964,,,,,,,,,
0.705085863,0.870611814,-0.752588525,-0.645119549,-0.211887249,-0.520285795,-0.491147438,0.52089175,,,,,,,,,
0.708459522,0.850665706,-0.752459717,-0.673361738,-0.284978474,-0.554770025,-0.319748932,0.523495987,,,,,,,,,
0.702376661,0.784905685,-0.703165588,-0.723337511,-0.322408549,-0.575878173,-0.197535583,0.615956841,,,,,,,,,
0.699208921,0.66607142,-0.514830892,-0.695537225,-0.326555503,-0.562935438,-0.146482125,0.791389067,,,,,,,,,
0.697152693,0.510958728,-0.268805992,-0.610577843,-0.25474151,-0.586808381,-0.198430723,0.92655024,,,,,,,,,
0.701622029,0.520553839,0.045701149,-0.526655644,-0.075660364,-0.559971453,-0.309997638,1.007576882,,,,,,,,,
0.699243746,0.523329031,0.322933238,-0.507663605,0.197705151,-0.586642644,-0.401407017,1.036730944,,,,,,,,,
0.701228062,0.5183349,0.550398497,-0.522998577,0.529294523,-0.640590938,-0.481273378,1.047220604,,,,,,,,,
0.656957477,0.522542295,0.671494516,-0.506550642,0.766679354,-0.692880208,-0.646286409,1.046233498,,,,,,,,,
0.575835011,0.52316605,0.691656266,-0.543813357,0.775840503,-0.723834045,-0.739584003,1.016315424,,,,,,,,,
0.551819623,0.523026912,0.681040051,-0.568123433,0.776423393,-0.717140355,-0.706508016,0.970005278,,,,,,,,,
0.581307448,0.523132747,0.594572175,-0.574483859,0.76636271,-0.700709777,-0.645454296,0.904579227,,,,,,,,,
0.670797393,0.606211341,0.441495924,-0.550980471,0.67194088,-0.638068017,-0.592176459,0.789590244,,,,,,,,,
0.706172184,0.838810948,0.107016719,-0.562996451,0.367207377,-0.553031048,-0.653282122,0.558390585,,,,,,,,,
0.696778521,0.897202852,-0.332843909,-0.614158045,0.056869256,-0.512271671,-0.693231255,0.517177754,,,,,,,,,
0.713488192,0.900319305,-0.699482418,-0.600018504,-0.209787809,-0.56609565,-0.621592181,0.525419301,,,,,,,,,
0.682137999,0.84717485,-0.698684978,-0.63735004,-0.287932139,-0.614606564,-0.454590004,0.548491364,,,,,,,,,
0.712076122,0.77019004,-0.567522829,-0.727811465,-0.246994964,-0.621649605,-0.319797628,0.653244639,,,,,,,,,
0.703622871,0.63184934,-0.328011512,-0.743341365,-0.139738977,-0.626493901,-0.262896826,0.826478171,,,,,,,,,
0.699740924,0.474580828,-0.033996385,-0.665353784,0.043256866,-0.637471047,-0.29540174,0.969158164,,,,,,,,,
0.698410632,0.477087888,0.251230746,-0.556427789,0.23518688,-0.606157322,-0.442963128,1.029119394,,,,,,,,,
0.658743869,0.479208556,0.472008478,-0.514679147,0.463690708,-0.64334148,-0.586670217,1.044006554,,,,,,,,,
0.597458175,0.477837602,0.601499062,-0.53749643,0.722294327,-0.710073969,-0.704534759,1.031877974,,,,,,,,,
0.522849959,0.477297188,0.592866397,-0.581833389,0.698085757,-0.788238199,-0.700644411,1.010000597,,,,,,,,,
0.577411865,0.50242179,0.567927141,-0.619418949,0.687161493,-0.829803202,-0.583207091,0.986955905,,,,,,,,,
0.702660845,0.573209643,0.475773528,-0.597676289,0.576987736,-0.8122876,-0.443209968,0.930183513,,,,,,,,,
0.670369512,0.734486309,0.129149717,-0.575468118,0.160124549,-0.764958595,-0.506505433,0.79726443,,,,,,,,,
0.630621604,0.831927585,-0.322086614,-0.570422589,-0.195274016,-0.612784633,-0.616067131,0.624953579,,,,,,,,,
0.679453347,0.896940762,-0.71261712,-0.614128521,-0.425786719,-0.523148849,-0.626033801,0.522867567,,,,,,,,,
0.768270436,0.849671434,-0.70397811,-0.684401619,-0.460843234,-0.543330508,-0.434091678,0.523316097,,,,,,,,,
0.768368226,0.776680324,-0.591927012,-0.745278002,-0.456971502,-0.525046599,-0.284680621,0.608197868,,,,,,,,,
0.768115699,0.661317628,-0.331826991,-0.696539145,-0.339887134,-0.549941829,-0.164620732,0.779982581,,,,,,,,,
0.763800161,0.517096127,-0.045708449,-0.60638885,-0.155326532,-0.576469901,-0.140545725,0.94652814,,,,,,,,,
0.763382159,0.521973402,0.233846692,-0.501182606,0.055164789,-0.554681262,-0.254136998,1.024358489,,,,,,,,,
0.759630958,0.52291004,0.489612701,-0.508861926,0.343466498,-0.591654129,-0.338299086,1.038444192,,,,,,,,,
0.760505737,0.517127603,0.69050317,-0.48639766,0.657943567,-0.648511766,-0.454432919,1.05213455,,,,,,,,,
0.58961539,0.521804175,0.668883332,-0.558567995,0.712477391,-0.717674658,-0.720640533,1.050034992,,,,,,,,,
0.542790436,0.531368648,0.665894101,-0.603961652,0.704007719,-0.740872716,-0.65724696,1.04809959,,,,,,,,,
0.588901086,0.531287826,0.578945543,-0.625820613,0.667319482,-0.748415572,-0.570484965,1.027553626,,,,,,,,,
0.714716794,0.607832629,0.450618013,-0.587895364,0.564068086,-0.715302287,-0.487355638,0.95121116,,,,,,,,,
0.680015714,0.789432429,0.091631449,-0.604596792,0.200236394,-0.66911293,-0.574782212,0.761329278,,,,,,,,,
0.645435103,0.918585752,-0.359734726,-0.670706431,-0.156735296,-0.526820182,-0.6694344,0.539439395,,,,,,,,,
0.735905138,0.95686631,-0.701024374,-0.742468505,-0.349300637,-0.479938305,-0.605905762,0.50488903,,,,,,,,,
0.718203014,0.892493462,-0.685113621,-0.790886057,-0.419464862,-0.491854559,-0.45528174,0.516613041,,,,,,,,,
0.70614016,0.790435899,-0.527542424,-0.782219944,-0.40786999,-0.510991804,-0.333032129,0.591339633,,,,,,,,,
0.699403954,0.667552089,-0.276714254,-0.705605942,-0.298293025,-0.535512507,-0.297753487,0.732974926,,,,,,,,,
0.698586411,0.491756563,0.036580928,-0.597850895,-0.065821283,-0.620180281,-0.33036375,0.895761316,,,,,,,,,
0.64171021,0.511903058,0.347912028,-0.502199037,0.206768015,-0.648311254,-0.479990936,1.02559851,,,,,,,,,
0.560876931,0.519597536,0.564470612,-0.520085292,0.514750246,-0.694515176,-0.615139389,1.024876646,,,,,,,,,
0.504376396,0.521845499,0.676956102,-0.535642782,0.71884235,-0.704405411,-0.745952401,0.994355212,,,,,,,,,
0.475947747,0.522721587,0.682258473,-0.518727646,0.70675536,-0.693242392,-0.724134584,0.966735794,,,,,,,,,
0.513166011,0.563728558,0.623876643,-0.539730574,0.700954939,-0.661204976,-0.649297049,0.911935154,,,,,,,,,
0.556295018,0.688963577,0.410651094,-0.575932963,0.557614695,-0.654603198,-0.632006458,0.803922038,,,,,,,,,
0.61849071,0.902021346,0.029055715,-0.614757392,0.251492916,-0.590575554,-0.678404282,0.636078104,,,,,,,,,
0.707068296,1.01567176,-0.377580642,-0.646996572,-0.040982922,-0.498581689,-0.694699801,0.466015144,,,,,,,,,
0.715055125,1.006551086,-0.721437113,-0.649010144,-0.292502248,-0.545883894,-0.646373964,0.467207549,,,,,,,,,
0.680440908,0.952493095,-0.685880598,-0.707574532,-0.335584348,-0.581256355,-0.486686325,0.490759145,,,,,,,,,
0.691340051,0.865666324,-0.512621827,-0.783490106,-0.259199131,-0.565581293,-0.340708946,0.582983376,,,,,,,,,
0.705989505,0.71551883,-0.197129217,-0.784325668,-0.06826194,-0.584955154,-0.226295828,0.74522146,,,,,,,,,
0.701229111,0.488599885,0.133801946,-0.66702784,0.180691797,-0.636743759,-0.244861515,0.864613246,,,,,,,,,
0.698782037,0.509903859,0.466819905,-0.518937964,0.447159491,-0.577091934,-0.353966919,0.924021729,,,,,,,,,
0.602669033,0.51851139,0.619446529,-0.521462938,0.685182316,-0.661709187,-0.506303972,0.938158246,,,,,,,,,
0.439443838,0.521502757,0.599329898,-0.525353266,0.742872014,-0.775374033,-0.819162168,0.980874792,,,,,,,,,
0.394292045,0.522529335,0.584077915,-0.55724312,0.73851726,-0.863737565,-0.818992188,0.996740813,,,,,,,,,
0.417392634,0.53314363,0.496893618,-0.564220111,0.677846532,-0.898014743,-0.757669322,0.966538544,,,,,,,,,
0.532265975,0.620148533,0.358479148,-0.557135186,0.539960969,-0.837161089,-0.619789882,0.872386361,,,,,,,,,
0.638340706,0.79768815,0.088844809,-0.572452845,0.317933984,-0.743175086,-0.541815478,0.680507018,,,,,,,,,
0.707157392,0.909590324,-0.30438956,-0.661478624,0.019098136,-0.620324581,-0.54726966,0.519226079,,,,,,,,,
0.702385388,0.969620625,-0.76556183,-0.689511789,-0.334739953,-0.536702958,-0.594945477,0.52208229,,,,,,,,,
0.707866994,0.974609044,-0.762121317,-0.74281279,-0.458771406,-0.530558103,-0.454307557,0.51933359,,,,,,,,,
0.701762668,0.930934437,-0.679726484,-0.783310932,-0.530304825,-0.537666944,-0.363234879,0.564748888,,,,,,,,,
0.699482744,0.836019461,-0.467353483,-0.745663538,-0.48377215,-0.517563957,-0.318528581,0.720188668,,,,,,,,,
0.697984508,0.637197892,-0.22434829,-0.664618155,-0.315960391,-0.58839438,-0.329244905,0.943098526,,,,,,,,,
0.697026649,0.516659515,0.066711496,-0.57918213,-0.023984159,-0.687165808,-0.434073947,1.053654536,,,,,,,,,
0.700490007,0.52163955,0.38662024,-0.502166398,0.323356269,-0.716783384,-0.609779557,1.107831124,,,,,,,,,
0.708663404,0.522494779,0.633058838,-0.52568216,0.72449641,-0.741678622,-0.700483178,1.09114339,,,,,,,,,
0.637253807,0.522991752,0.667715566,-0.571191911,0.696611073,-0.780777848,-0.699102553,1.043114986,,,,,,,,,
0.683741229,0.543009266,0.68773094,-0.619728862,0.712636971,-0.76307927,-0.571251337,0.971031256,,,,,,,,,
0.703329308,0.634004003,0.54972524,-0.656521282,0.594802546,-0.72762929,-0.490204213,0.837223198,,,,,,,,,
0.700260664,0.83339539,0.242335773,-0.68079875,0.296067981,-0.677646052,-0.495681247,0.652237297,,,,,,,,,
0.699107389,0.977509143,-0.211424271,-0.689567017,-0.10996515,-0.558043565,-0.584167373,0.492392859,,,,,,,,,
0.703503219,0.992107409,-0.662556102,-0.702552084,-0.417535314,-0.510020076,-0.640928789,0.511009226,,,,,,,,,
0.708069904,0.970029862,-0.767243902,-0.736869649,-0.557910871,-0.554175142,-0.537595024,0.519692497,,,,,,,,,
0.702202412,0.874237979,-0.677247415,-0.763314683,-0.577935683,-0.546575685,-0.404369876,0.59369158,,,,,,,,,
0.699222389,0.743685653,-0.448156612,-0.74936613,-0.466944454,-0.55184752,-0.303283819,0.732053265,,,,,,,,,
0.70502198,0.565908076,-0.175828265,-0.648114664,-0.232141106,-0.639349545,-0.325667383,0.85868734,,,,,,,,,
0.700903641,0.520697083,0.188995525,-0.561767044,0.129820231,-0.659224412,-0.374421643,0.946027297,,,,,,,,,
0.678392658,0.523145434,0.502201529,-0.503647363,0.495360598,-0.66583028,-0.451900645,0.980319881,,,,,,,,,
0.61604803,0.523315337,0.639954821,-0.516911029,0.715873743,-0.685635417,-0.657512099,0.989779912,,,,,,,,,
0.488027394,0.523482688,0.659309626,-0.542586667,0.708149933,-0.669135771,-0.773581092,0.921308989,,,,,,,,,
0.428282567,0.527095551,0.655554537,-0.586712367,0.702235192,-0.663764574,-0.752482468,0.864416235,,,,,,,,,
0.487728236,0.575910701,0.601047858,-0.587467196,0.699812514,-0.682167221,-0.664362493,0.847031315,,,,,,,,,
0.590280089,0.668408699,0.432088192,-0.569616473,0.564421015,-0.688673991,-0.604428475,0.791385677,,,,,,,,,
0.705307417,0.8049711,0.146864064,-0.553885156,0.306094153,-0.623058073,-0.589922662,0.671524548,,,,,,,,,
0.698432104,0.878392491,-0.30444363,-0.586045507,-0.048062925,-0.511574632,-0.664378462,0.520059865,,,,,,,,,
0.708772167,0.882157016,-0.746163193,-0.604885908,-0.309532827,-0.524137316,-0.660547049,0.521424247,,,,,,,,,
0.709900746,0.868898174,-0.745800766,-0.631105001,-0.37805629,-0.5965313,-0.476953453,0.519639195,,,,,,,,,
0.702952325,0.849915168,-0.68015633,-0.687858671,-0.400490256,-0.616947198,-0.332506453,0.57835453,,,,,,,,,
0.700106252,0.772311207,-0.490870739,-0.763569819,-0.328119956,-0.600194121,-0.244192008,0.692743201,,,,,,,,,
0.698225668,0.664598998,-0.203025785,-0.718518843,-0.16228892,-0.581459023,-0.258007261,0.83153424,,,,,,,,,
0.698132825,0.502565058,0.102089395,-0.608801848,0.088122344,-0.63163456,-0.354678201,0.952985615,,,,,,,,,
0.702364381,0.516328112,0.478673485,-0.513386239,0.410452413,-0.622097231,-0.447553674,1.002710933,,,,,,,,,
0.678176874,0.520924559,0.723795826,-0.516908014,0.780292547,-0.694653839,-0.513209365,1.017044439,,,,,,,,,
0.55560447,0.522073835,0.705511463,-0.527813568,0.760898498,-0.79778736,-0.719823086,1.052884987,,,,,,,,,
0.543828886,0.522974169,0.666059601,-0.529212805,0.723833774,-0.846902149,-0.631820341,1.071222602,,,,,,,,,
